basvuru_id,kanal,urun_tipi,il,ay,yas,aylik_gelir_tl,talep_tutar_tl,kredi_skoru,basvuru,degerlendirme,onay,kullanim,son_asama,red_nedeni,degerlendirme_sure_gun,onay_sure_gun,toplam_sure_gun
BAS02186,Şube,Taşıt Kredisi,Antalya,2024-04,33,23467,409249,593,1,1,1,1,Kullanım,,0.6,0.3,1.1
BAS02187,Mobil,Konut Kredisi,Ankara,2024-09,49,58520,1891577,832,1,1,1,1,Kullanım,,1.1,0.4,1.8
BAS02188,Şube,İhtiyaç Kredisi,Adana,2024-06,40,8000,151586,499,1,1,1,1,Kullanım,,1.3,0.7,2.2
BAS02189,Mobil,Konut Kredisi,Bursa,2024-05,58,38567,1879783,708,1,0,0,0,Başvuru,,,,0.3
BAS02190,Çağrı Merkezi,İhtiyaç Kredisi,Bursa,2024-11,28,22924,180803,517,1,0,0,0,Başvuru,,,,0.4
BAS02191,Mobil,Taşıt Kredisi,İstanbul,2024-07,48,38969,275894,741,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.5,,1.8
BAS02192,Mobil,Taşıt Kredisi,Ankara,2024-08,62,28104,370003,774,1,1,0,0,Değerlendirme,Teminat Yetersiz,2.1,,2.3
BAS02193,Şube,İhtiyaç Kredisi,Gaziantep,2024-12,54,35295,94345,540,1,1,1,1,Kullanım,,1.6,0.8,2.6
BAS02194,Şube,İhtiyaç Kredisi,Adana,2024-10,54,8000,23909,542,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.0,,2.5
BAS02195,Şube,İhtiyaç Kredisi,Adana,2024-03,54,48528,186462,614,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.2,,1.3
BAS02196,Çağrı Merkezi,İşletme Kredisi,İzmir,2024-12,37,12286,528862,498,1,0,0,0,Başvuru,,,,0.1
BAS02197,Mobil,Konut Kredisi,İzmir,2024-01,44,11473,1689183,496,1,1,1,0,Onaylandı,,1.5,0.9,2.8
BAS02198,Mobil,İhtiyaç Kredisi,İstanbul,2024-10,41,9553,231872,538,1,1,0,0,Değerlendirme,Yaş Sınırı,2.5,,2.8
BAS02199,Şube,İhtiyaç Kredisi,Antalya,2024-08,22,41948,152436,522,1,1,1,1,Kullanım,,0.3,1.1,1.6
BAS02200,Şube,İhtiyaç Kredisi,Gaziantep,2024-05,36,18296,157043,592,1,1,0,0,Değerlendirme,Eksik Belge,0.9,,1.0
BAS02201,Şube,Konut Kredisi,Adana,2024-06,20,45168,1877472,386,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.0,,1.2
BAS02202,Şube,İhtiyaç Kredisi,Antalya,2024-06,50,8000,117527,559,1,1,1,1,Kullanım,,0.7,0.7,1.7
BAS02203,Mobil,İşletme Kredisi,Ankara,2024-03,23,28040,509230,443,1,0,0,0,Başvuru,,,,0.4
BAS02204,Şube,Taşıt Kredisi,Adana,2024-01,28,33951,431122,639,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,0.8,,1.1
BAS02205,Mobil,Taşıt Kredisi,Adana,2024-03,23,27285,543348,535,1,0,0,0,Başvuru,,,,0.3
BAS02206,Şube,Konut Kredisi,Adana,2024-03,51,25672,1780705,471,1,0,0,0,Başvuru,,,,0.4
BAS02207,Mobil,Konut Kredisi,Ankara,2024-05,39,27530,1708366,577,1,1,1,1,Kullanım,,1.8,0.9,2.9
BAS02208,Şube,İşletme Kredisi,İstanbul,2024-11,40,25554,367849,504,1,1,1,1,Kullanım,,0.6,-0.1,0.8
BAS02209,Şube,İşletme Kredisi,Bursa,2024-04,29,38808,621349,474,1,0,0,0,Başvuru,,,,0.2
BAS02210,İnternet,Konut Kredisi,İstanbul,2024-05,55,11282,1761899,622,1,1,1,1,Kullanım,,1.7,0.9,3.0
BAS02211,Şube,Konut Kredisi,Konya,2024-09,56,49000,1759131,534,1,0,0,0,Başvuru,,,,0.2
BAS02212,Mobil,Taşıt Kredisi,Adana,2024-10,38,44856,342684,607,1,1,1,1,Kullanım,,1.5,0.7,2.4
BAS02213,Mobil,İhtiyaç Kredisi,İzmir,2024-02,40,12501,10000,485,1,0,0,0,Başvuru,,,,0.4
BAS02214,Şube,İhtiyaç Kredisi,Ankara,2024-11,39,22811,110645,675,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.1,,1.4
BAS02215,Şube,İhtiyaç Kredisi,İstanbul,2024-02,41,27310,124887,511,1,0,0,0,Başvuru,,,,0.5
BAS02216,Şube,Taşıt Kredisi,Ankara,2024-09,24,31960,487495,374,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.5,,2.0
BAS02217,Şube,Taşıt Kredisi,Adana,2024-08,41,33746,444522,676,1,1,1,1,Kullanım,,1.4,0.3,1.8
BAS02218,Şube,Konut Kredisi,Gaziantep,2024-10,60,22685,1853824,535,1,0,0,0,Başvuru,,,,0.3
BAS02219,Mobil,İhtiyaç Kredisi,İzmir,2024-04,44,33251,144561,577,1,0,0,0,Başvuru,,,,0.4
BAS02220,Şube,Konut Kredisi,Gaziantep,2024-11,28,30878,1827962,447,1,1,1,1,Kullanım,,0.9,0.1,1.2
BAS02221,Şube,İşletme Kredisi,Antalya,2024-10,32,22872,411114,629,1,0,0,0,Başvuru,,,,0.4
BAS02222,İnternet,İşletme Kredisi,Bursa,2024-12,40,13754,520883,466,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.9,,2.3
BAS02223,Şube,Taşıt Kredisi,Ankara,2024-04,46,31602,616842,664,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.4,,1.8
BAS02224,Mobil,Taşıt Kredisi,Gaziantep,2024-01,62,17101,391693,596,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.2,,1.7
BAS02225,Mobil,Taşıt Kredisi,Adana,2024-04,56,18365,306958,598,1,1,1,1,Kullanım,,1.7,1.0,3.2
BAS02226,Mobil,Konut Kredisi,Ankara,2024-03,35,38222,1825308,514,1,1,1,1,Kullanım,,1.9,0.5,2.8
BAS02227,Şube,İhtiyaç Kredisi,Ankara,2024-09,49,34686,87684,686,1,1,0,0,Değerlendirme,Yaş Sınırı,0.4,,0.6
BAS02228,Mobil,Konut Kredisi,Ankara,2024-04,45,33939,1881429,608,1,1,1,1,Kullanım,,2.0,0.9,3.1
BAS02229,Mobil,Konut Kredisi,Konya,2024-11,25,8000,1780994,348,1,0,0,0,Başvuru,,,,0.3
BAS02230,Mobil,İhtiyaç Kredisi,Bursa,2024-05,29,38447,93504,410,1,1,1,1,Kullanım,,1.9,1.0,3.1
BAS02231,Çağrı Merkezi,İhtiyaç Kredisi,İzmir,2024-04,49,28164,208356,800,1,0,0,0,Başvuru,,,,0.1
BAS02232,Çağrı Merkezi,İşletme Kredisi,Ankara,2024-05,47,31143,486740,720,1,0,0,0,Başvuru,,,,0.2
BAS02233,Mobil,İhtiyaç Kredisi,Antalya,2024-06,54,21272,241225,579,1,1,1,1,Kullanım,,2.4,1.4,4.1
BAS02234,İnternet,İhtiyaç Kredisi,Antalya,2024-11,53,25004,28631,700,1,1,1,1,Kullanım,,2.0,0.8,3.1
BAS02235,Mobil,İşletme Kredisi,Adana,2024-06,46,19063,455816,613,1,1,0,0,Değerlendirme,Eksik Belge,1.6,,1.9
BAS02236,Şube,İhtiyaç Kredisi,Konya,2024-08,41,14355,173757,356,1,1,1,1,Kullanım,,0.3,0.6,1.3
BAS02237,İnternet,İhtiyaç Kredisi,İzmir,2024-05,28,30248,107523,501,1,1,1,1,Kullanım,,1.6,0.9,2.7
BAS02238,Mobil,Taşıt Kredisi,Bursa,2024-12,37,41083,337647,600,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.8,,2.3
BAS02239,Mobil,İhtiyaç Kredisi,Adana,2024-06,26,8000,51513,395,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,2.0,,2.2
BAS02240,Çağrı Merkezi,Konut Kredisi,Konya,2024-12,49,41533,1708870,690,1,1,1,0,Onaylandı,,2.8,1.1,4.3
BAS02241,Mobil,Konut Kredisi,İzmir,2024-11,59,19514,1841564,506,1,1,1,1,Kullanım,,2.2,1.1,3.5
BAS02242,İnternet,Taşıt Kredisi,İzmir,2024-06,30,46916,328010,614,1,1,1,0,Onaylandı,,2.2,0.7,3.0
BAS02243,Şube,İşletme Kredisi,Gaziantep,2024-05,58,45077,376408,626,1,1,1,0,Onaylandı,,1.7,0.6,2.6
BAS02244,Çağrı Merkezi,İhtiyaç Kredisi,Adana,2024-10,30,27628,36186,411,1,1,1,1,Kullanım,,1.7,0.7,2.5
BAS02245,Şube,İşletme Kredisi,Gaziantep,2024-09,47,39955,622865,608,1,1,1,1,Kullanım,,0.5,0.4,1.3
BAS02246,Şube,Konut Kredisi,Ankara,2024-01,22,40528,1821731,593,1,1,1,1,Kullanım,,0.7,0.1,1.2
BAS02247,İnternet,Konut Kredisi,Antalya,2024-11,22,22796,1848469,433,1,1,1,1,Kullanım,,2.0,1.0,3.3
BAS02248,Mobil,İhtiyaç Kredisi,Antalya,2024-07,58,29975,179566,492,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.7,,2.0
BAS02249,İnternet,İhtiyaç Kredisi,Adana,2024-02,35,12366,102381,436,1,1,1,1,Kullanım,,2.9,1.3,4.4
BAS02250,Şube,İhtiyaç Kredisi,İzmir,2024-06,33,41042,177196,671,1,1,1,1,Kullanım,,1.4,0.4,2.1
BAS02251,Mobil,İhtiyaç Kredisi,Gaziantep,2024-05,24,54053,122632,818,1,1,1,1,Kullanım,,1.2,0.7,2.2
BAS02252,Mobil,İhtiyaç Kredisi,İstanbul,2024-10,40,36295,89432,676,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.9,,2.2
BAS02253,Mobil,İhtiyaç Kredisi,Ankara,2024-01,37,33985,117080,427,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.9,,2.2
BAS02254,Şube,İhtiyaç Kredisi,Antalya,2024-04,45,26388,118029,555,1,1,1,1,Kullanım,,2.1,0.3,2.8
BAS02255,İnternet,İhtiyaç Kredisi,Konya,2024-05,47,31902,104767,562,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.7,,3.1
BAS02256,İnternet,İşletme Kredisi,Antalya,2024-06,22,38324,369361,438,1,0,0,0,Başvuru,,,,0.4
BAS02257,Şube,Taşıt Kredisi,Gaziantep,2024-04,47,20449,429375,508,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.0,,1.1
BAS02258,Şube,Konut Kredisi,Konya,2024-12,36,31147,1768503,524,1,1,0,0,Değerlendirme,Eksik Belge,1.4,,1.8
BAS02259,Mobil,Konut Kredisi,Konya,2024-11,59,9823,1855078,447,1,0,0,0,Başvuru,,,,0.5
BAS02260,Çağrı Merkezi,Konut Kredisi,Adana,2024-04,27,30474,1904803,628,1,1,0,0,Değerlendirme,Eksik Belge,3.1,,3.4
BAS02261,Mobil,İşletme Kredisi,İstanbul,2024-08,48,36410,564949,663,1,1,1,1,Kullanım,,1.3,0.8,2.3
BAS02262,Mobil,İhtiyaç Kredisi,Konya,2024-11,50,12038,158212,618,1,1,1,1,Kullanım,,2.4,0.9,3.5
BAS02263,Mobil,Taşıt Kredisi,İstanbul,2024-08,61,32804,302860,775,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.8,,2.1
BAS02264,Mobil,Taşıt Kredisi,Ankara,2024-02,54,65921,377463,900,1,0,0,0,Başvuru,,,,0.3
BAS02265,Mobil,Taşıt Kredisi,İzmir,2024-10,24,34274,523776,492,1,0,0,0,Başvuru,,,,0.3
BAS02266,İnternet,İhtiyaç Kredisi,Gaziantep,2024-08,24,34538,206941,433,1,1,1,1,Kullanım,,0.9,1.6,2.9
BAS02267,Şube,İhtiyaç Kredisi,Gaziantep,2024-02,57,73288,176057,721,1,1,1,0,Onaylandı,,1.0,0.3,1.6
BAS02268,Mobil,İhtiyaç Kredisi,Konya,2024-12,48,41035,106261,720,1,1,1,1,Kullanım,,1.2,1.3,2.6
BAS02269,Mobil,İhtiyaç Kredisi,Ankara,2024-10,40,29523,105281,671,1,1,1,1,Kullanım,,1.5,0.8,2.5
BAS02270,Mobil,İşletme Kredisi,İstanbul,2024-06,24,42870,400697,430,1,0,0,0,Başvuru,,,,0.1
BAS02271,Mobil,Taşıt Kredisi,Gaziantep,2024-07,39,31487,191953,596,1,1,1,1,Kullanım,,0.9,0.6,2.0
BAS02272,Mobil,İhtiyaç Kredisi,Antalya,2024-03,25,30167,161704,603,1,1,0,0,Değerlendirme,Eksik Belge,2.2,,2.5
BAS02273,Mobil,Konut Kredisi,Adana,2024-04,40,39849,1944086,409,1,1,1,1,Kullanım,,1.6,0.9,2.8
BAS02274,Mobil,İhtiyaç Kredisi,Adana,2024-08,61,39896,224437,707,1,0,0,0,Başvuru,,,,0.2
BAS02275,Mobil,Konut Kredisi,Bursa,2024-11,52,22061,1766196,595,1,0,0,0,Başvuru,,,,0.3
BAS02276,Mobil,Konut Kredisi,Ankara,2024-04,58,8000,1886046,605,1,0,0,0,Başvuru,,,,0.2
BAS02277,Şube,İhtiyaç Kredisi,İstanbul,2024-09,20,39177,83856,496,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.2,,1.6
BAS02278,Mobil,İhtiyaç Kredisi,İstanbul,2024-06,41,33468,69682,678,1,0,0,0,Başvuru,,,,0.1
BAS02279,Mobil,Konut Kredisi,Adana,2024-08,59,21723,1786550,715,1,0,0,0,Başvuru,,,,0.2
BAS02280,Mobil,İhtiyaç Kredisi,Ankara,2024-09,24,14621,227383,479,1,0,0,0,Başvuru,,,,0.1
BAS02281,Şube,Konut Kredisi,İstanbul,2024-02,26,30011,1911147,648,1,1,1,1,Kullanım,,2.2,1.2,3.7
BAS02282,Mobil,İhtiyaç Kredisi,Adana,2024-01,36,36200,47197,561,1,1,1,0,Onaylandı,,1.6,0.6,2.3
BAS02283,Mobil,İhtiyaç Kredisi,Konya,2024-04,50,35167,40913,567,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.5,,1.6
BAS02284,İnternet,Taşıt Kredisi,Konya,2024-05,30,17312,386083,337,1,1,1,1,Kullanım,,2.3,0.7,3.2
BAS02285,İnternet,Konut Kredisi,Antalya,2024-04,27,16331,1674685,535,1,1,1,1,Kullanım,,2.6,0.5,3.3
BAS02286,Mobil,İhtiyaç Kredisi,Ankara,2024-10,56,28013,68462,741,1,1,1,1,Kullanım,,1.9,1.0,3.0
BAS02287,Şube,İşletme Kredisi,Gaziantep,2024-04,39,43081,323472,494,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,0.8,,1.1
BAS02288,İnternet,İhtiyaç Kredisi,İzmir,2024-07,46,19609,229214,599,1,1,1,1,Kullanım,,2.2,0.4,2.7
BAS02289,Şube,Taşıt Kredisi,Antalya,2024-09,26,32218,405956,671,1,1,1,1,Kullanım,,1.8,0.3,2.2
BAS02290,Şube,İhtiyaç Kredisi,Bursa,2024-02,33,19186,10000,495,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.8,,2.0
BAS02291,Mobil,Konut Kredisi,İzmir,2024-11,39,35412,1760803,647,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,1.4,,1.6
BAS02292,İnternet,İhtiyaç Kredisi,Ankara,2024-09,42,8714,37330,580,1,1,1,1,Kullanım,,1.8,0.6,2.6
BAS02293,Çağrı Merkezi,Konut Kredisi,Ankara,2024-07,45,8614,1754624,400,1,0,0,0,Başvuru,,,,0.2
BAS02294,İnternet,İşletme Kredisi,İzmir,2024-01,35,8000,600655,447,1,1,1,1,Kullanım,,1.5,0.8,2.8
BAS02295,İnternet,Konut Kredisi,İstanbul,2024-04,46,39971,1755133,533,1,1,1,1,Kullanım,,2.8,0.7,3.7
BAS02296,Şube,İhtiyaç Kredisi,İstanbul,2024-02,40,19262,177539,534,1,1,1,1,Kullanım,,1.4,0.3,1.9
BAS02297,İnternet,İhtiyaç Kredisi,Bursa,2024-11,52,27971,10000,595,1,1,1,0,Onaylandı,,2.5,0.4,3.1
BAS02298,Çağrı Merkezi,İhtiyaç Kredisi,Ankara,2024-02,37,42412,73002,509,1,0,0,0,Başvuru,,,,0.1
BAS02299,İnternet,İhtiyaç Kredisi,Gaziantep,2024-11,42,15227,210832,570,1,1,1,1,Kullanım,,1.0,0.6,1.8
BAS02300,Çağrı Merkezi,Konut Kredisi,İzmir,2024-01,37,29258,1835587,609,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,3.3,,3.7
BAS02301,İnternet,Konut Kredisi,Ankara,2024-04,36,27772,1806398,470,1,1,1,1,Kullanım,,1.5,0.8,2.5
BAS02302,İnternet,İhtiyaç Kredisi,Gaziantep,2024-07,51,56566,93519,601,1,1,1,1,Kullanım,,1.3,0.8,2.4
BAS02303,Mobil,Konut Kredisi,Ankara,2024-01,31,32035,1774460,558,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.4,,1.6
BAS02304,Çağrı Merkezi,İhtiyaç Kredisi,Gaziantep,2024-03,22,20696,119287,399,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.6,,2.9
BAS02305,Çağrı Merkezi,İhtiyaç Kredisi,Bursa,2024-04,45,37193,10000,442,1,1,1,0,Onaylandı,,3.1,1.7,5.2
BAS02306,Şube,Konut Kredisi,Gaziantep,2024-08,59,8000,1727990,630,1,1,1,1,Kullanım,,2.3,0.4,2.9
BAS02307,Mobil,İhtiyaç Kredisi,İstanbul,2024-03,42,42676,54429,652,1,0,0,0,Başvuru,,,,0.3
BAS02308,Mobil,İhtiyaç Kredisi,Bursa,2024-06,31,19747,69784,564,1,1,1,1,Kullanım,,2.3,0.9,3.5
BAS02309,Şube,İhtiyaç Kredisi,İstanbul,2024-05,59,8000,31530,753,1,1,1,1,Kullanım,,0.8,0.7,1.8
BAS02310,Şube,Taşıt Kredisi,Ankara,2024-03,29,40730,339578,345,1,1,1,1,Kullanım,,1.4,0.5,2.2
BAS02311,Mobil,Konut Kredisi,İstanbul,2024-04,36,38285,1771898,525,1,1,0,0,Değerlendirme,Teminat Yetersiz,2.2,,2.5
BAS02312,Mobil,İhtiyaç Kredisi,İstanbul,2024-07,22,11066,27388,300,1,1,0,0,Değerlendirme,Eksik Belge,2.0,,2.3
BAS02313,Şube,İşletme Kredisi,İzmir,2024-12,43,31103,497877,612,1,1,1,1,Kullanım,,2.2,0.3,2.9
BAS02314,İnternet,Taşıt Kredisi,Ankara,2024-02,57,18300,385071,525,1,1,0,0,Değerlendirme,Eksik Belge,1.8,,2.3
BAS02315,Mobil,Konut Kredisi,İzmir,2024-05,35,30195,1704719,528,1,1,0,0,Değerlendirme,Yaş Sınırı,0.6,,1.0
BAS02316,Şube,Konut Kredisi,Antalya,2024-07,30,20089,1698534,483,1,1,0,0,Değerlendirme,Yaş Sınırı,-0.0,,0.2
BAS02317,Mobil,İhtiyaç Kredisi,Adana,2024-09,58,24649,196798,792,1,1,0,0,Değerlendirme,Eksik Belge,3.0,,3.4
BAS02318,Şube,Konut Kredisi,Antalya,2024-05,62,21353,1788102,536,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.2,,1.6
BAS02319,Şube,İhtiyaç Kredisi,Konya,2024-12,34,8000,73144,525,1,1,1,1,Kullanım,,1.2,0.8,2.3
BAS02320,Mobil,İşletme Kredisi,Antalya,2024-08,25,32428,473464,556,1,1,1,0,Onaylandı,,2.8,0.5,3.4
BAS02321,Mobil,Konut Kredisi,İzmir,2024-08,29,8000,1782833,481,1,1,1,1,Kullanım,,1.7,0.4,2.4
BAS02322,İnternet,Taşıt Kredisi,Adana,2024-09,44,31793,395249,577,1,0,0,0,Başvuru,,,,0.4
BAS02323,Mobil,İhtiyaç Kredisi,Gaziantep,2024-05,34,18270,10000,399,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.9,,2.2
BAS02324,Mobil,İhtiyaç Kredisi,Antalya,2024-08,52,18418,310108,679,1,0,0,0,Başvuru,,,,0.3
BAS02325,İnternet,Konut Kredisi,Adana,2024-04,47,25553,1737124,545,1,0,0,0,Başvuru,,,,0.5
BAS02326,Şube,Konut Kredisi,Konya,2024-08,39,36959,1824062,579,1,1,1,1,Kullanım,,1.5,0.8,2.8
BAS02327,Şube,İhtiyaç Kredisi,Ankara,2024-06,39,19101,12454,594,1,0,0,0,Başvuru,,,,0.1
BAS02328,İnternet,İhtiyaç Kredisi,Konya,2024-05,39,61271,10000,566,1,1,1,1,Kullanım,,1.3,1.2,3.0
BAS02329,Mobil,İhtiyaç Kredisi,Antalya,2024-05,20,36820,107247,453,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.6,,1.8
BAS02330,İnternet,Taşıt Kredisi,Bursa,2024-02,50,29091,308236,539,1,1,1,1,Kullanım,,1.8,1.1,3.3
BAS02331,İnternet,Taşıt Kredisi,Ankara,2024-01,43,45304,452810,532,1,1,1,1,Kullanım,,2.8,1.0,3.9
BAS02332,Mobil,İhtiyaç Kredisi,Ankara,2024-10,43,35353,90411,529,1,1,1,0,Onaylandı,,1.9,0.9,3.0
BAS02333,Mobil,İşletme Kredisi,Adana,2024-04,26,9038,373260,495,1,1,1,1,Kullanım,,1.5,0.5,2.3
BAS02334,Mobil,İhtiyaç Kredisi,Konya,2024-12,30,20433,67557,511,1,0,0,0,Başvuru,,,,0.2
BAS02335,İnternet,İhtiyaç Kredisi,Bursa,2024-11,47,8000,10000,621,1,1,0,0,Değerlendirme,Eksik Belge,2.5,,2.7
BAS02336,Şube,İhtiyaç Kredisi,Ankara,2024-04,42,33453,23136,464,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,1.7,,1.9
BAS02337,Mobil,Taşıt Kredisi,İzmir,2024-10,53,9950,316078,632,1,1,0,0,Değerlendirme,Yaş Sınırı,1.4,,1.8
BAS02338,Mobil,Konut Kredisi,Gaziantep,2024-12,43,13235,1859151,696,1,1,1,1,Kullanım,,1.7,0.5,2.6
BAS02339,İnternet,İhtiyaç Kredisi,İstanbul,2024-01,42,28134,10000,458,1,1,1,1,Kullanım,,2.3,0.6,3.4
BAS02340,Mobil,İhtiyaç Kredisi,Adana,2024-09,48,39282,235072,791,1,1,0,0,Değerlendirme,Düşük Kredi Skoru,2.3,,2.8
BAS02341,Çağrı Merkezi,Konut Kredisi,İzmir,2024-01,47,31392,1943903,634,1,1,1,1,Kullanım,,2.6,1.0,3.7
BAS02342,Mobil,Taşıt Kredisi,Bursa,2024-08,36,16798,568870,508,1,1,0,0,Değerlendirme,Yaş Sınırı,1.9,,2.2
BAS02343,Mobil,İşletme Kredisi,Konya,2024-10,42,51183,615260,682,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.1,,1.6
BAS02344,İnternet,Konut Kredisi,İstanbul,2024-01,23,25942,1682989,520,1,1,1,0,Onaylandı,,1.3,0.4,1.8
BAS02345,Mobil,İhtiyaç Kredisi,Ankara,2024-05,57,16701,132016,458,1,1,1,1,Kullanım,,1.9,1.1,3.3
BAS02346,Mobil,Konut Kredisi,Antalya,2024-03,28,15873,1849271,369,1,1,1,0,Onaylandı,,2.1,1.3,3.8
BAS02347,Çağrı Merkezi,Konut Kredisi,Adana,2024-05,45,30745,1836779,594,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.8,,1.9
BAS02348,Mobil,Konut Kredisi,Gaziantep,2024-11,34,25472,1730630,516,1,0,0,0,Başvuru,,,,0.3
BAS02349,Şube,İşletme Kredisi,Antalya,2024-11,61,29683,419989,685,1,1,1,1,Kullanım,,0.3,1.0,1.8
BAS02350,Mobil,İhtiyaç Kredisi,Ankara,2024-05,54,19432,92430,623,1,0,0,0,Başvuru,,,,0.3
BAS02351,Mobil,İşletme Kredisi,Antalya,2024-04,24,32623,484132,521,1,0,0,0,Başvuru,,,,0.3
BAS02352,Mobil,Konut Kredisi,İzmir,2024-08,36,22160,1861727,452,1,1,1,1,Kullanım,,1.5,0.4,2.1
BAS02353,Çağrı Merkezi,Konut Kredisi,İstanbul,2024-10,44,21530,1866561,573,1,0,0,0,Başvuru,,,,0.3
BAS02354,Mobil,Taşıt Kredisi,Konya,2024-11,27,29513,290604,498,1,1,1,1,Kullanım,,2.3,1.1,3.7
BAS02355,İnternet,İhtiyaç Kredisi,Gaziantep,2024-01,40,32583,125824,397,1,0,0,0,Başvuru,,,,0.2
BAS02356,Mobil,İşletme Kredisi,Ankara,2024-06,57,44801,420094,551,1,0,0,0,Başvuru,,,,0.2
BAS02357,Mobil,Konut Kredisi,İzmir,2024-05,41,33071,1825934,685,1,1,0,0,Değerlendirme,Eksik Belge,1.8,,2.2
BAS02358,Mobil,İhtiyaç Kredisi,Konya,2024-10,45,53267,110597,755,1,1,1,1,Kullanım,,1.4,0.6,2.4
BAS02359,Mobil,İhtiyaç Kredisi,Bursa,2024-07,45,43793,167854,647,1,1,1,1,Kullanım,,1.8,0.7,2.7
BAS02360,Mobil,Taşıt Kredisi,İzmir,2024-04,49,36076,412064,459,1,0,0,0,Başvuru,,,,0.3
BAS02361,Şube,Konut Kredisi,Ankara,2024-10,28,29083,1878899,408,1,1,1,1,Kullanım,,1.3,0.1,1.8
BAS02362,İnternet,İhtiyaç Kredisi,Bursa,2024-01,44,56121,245060,664,1,1,1,0,Onaylandı,,1.4,1.4,3.1
BAS02363,Mobil,Konut Kredisi,Gaziantep,2024-04,33,38816,1645835,524,1,1,1,1,Kullanım,,1.5,1.0,2.9
BAS02364,Şube,İhtiyaç Kredisi,İstanbul,2024-01,36,50474,116590,525,1,1,1,1,Kullanım,,1.0,0.8,2.1
BAS02365,Şube,Taşıt Kredisi,Ankara,2024-03,25,46839,396125,586,1,1,1,1,Kullanım,,0.8,0.2,1.1
BAS02366,İnternet,Konut Kredisi,Antalya,2024-01,24,20913,1806462,421,1,1,0,0,Değerlendirme,Eksik Belge,1.8,,2.0
BAS02367,Şube,Taşıt Kredisi,Antalya,2024-01,22,28855,402487,471,1,1,1,1,Kullanım,,1.2,0.7,2.3
BAS02368,Mobil,İşletme Kredisi,İzmir,2024-02,30,22397,429978,377,1,0,0,0,Başvuru,,,,0.5
BAS02369,Çağrı Merkezi,İhtiyaç Kredisi,Gaziantep,2024-07,27,34284,66195,300,1,1,0,0,Değerlendirme,Yüksek Borç/Gelir,2.8,,3.1
BAS02370,Şube,Taşıt Kredisi,Adana,2024-07,60,29638,342037,639,1,1,0,0,Değerlendirme,Teminat Yetersiz,0.5,,0.9
BAS02371,Mobil,Taşıt Kredisi,Bursa,2024-06,25,17557,335424,473,1,1,0,0,Değerlendirme,Gelir Doğrulanamadı,1.2,,1.6
BAS02372,Mobil,İhtiyaç Kredisi,Bursa,2024-07,37,20517,10000,508,1,0,0,0,Başvuru,,,,0.4
BAS02373,İnternet,İhtiyaç Kredisi,Antalya,2024-09,55,32884,146438,400,1,1,1,1,Kullanım,,2.3,1.0,3.6
BAS02374,Şube,İhtiyaç Kredisi,Antalya,2024-01,59,32222,144815,654,1,0,0,0,Başvuru,,,,0.5
BAS02375,Mobil,İhtiyaç Kredisi,İzmir,2024-05,53,20502,23621,641,1,1,1,1,Kullanım,,2.6,0.8,3.9
BAS02376,Şube,Taşıt Kredisi,İstanbul,2024-05,50,8000,433938,529,1,1,1,1,Kullanım,,0.8,0.6,1.7
BAS02377,Mobil,İhtiyaç Kredisi,Ankara,2024-04,26,8437,166579,493,1,1,1,1,Kullanım,,1.1,1.3,2.6
BAS02378,İnternet,Taşıt Kredisi,Konya,2024-03,36,23331,349680,526,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.8,,2.2
BAS02379,Şube,Konut Kredisi,Bursa,2024-02,32,11836,1744755,432,1,1,0,0,Değerlendirme,Teminat Yetersiz,1.3,,1.8
