islem_id,musteri_id,tarih_saat,gun_adi,saat,gece_mi,kategori,kanal,tutar_tl,musteri_ort_islem_tl,sapma_pct,sehir,yurtdisi_mi,z_skoru,risk_skoru,fraud_flag,fraud_tipi
TXN001228,MUS0234,2024-07-06 17:25:00,Cumartesi,17,0,Ulaşım,Fiziksel Kart,200.73,114.94,74.6,İstanbul,0,0.93,6,0,normal
TXN002770,MUS0108,2024-10-02 21:28:00,Çarşamba,21,0,Eğlence,Temassız,405.35,390.37,3.8,Dubai,1,1.53,21,0,normal
TXN003756,MUS0730,2024-12-19 10:47:00,Perşembe,10,0,Online Alışveriş,Online,361.67,528.56,-31.6,Konya,0,2.31,21,0,normal
TXN001501,MUS0709,2024-05-03 01:27:00,Cuma,1,1,Ulaşım,Fiziksel Kart,828.18,514.0,61.1,Mersin,0,0.76,6,0,normal
TXN003314,MUS0633,2024-07-01 17:25:00,Pazartesi,17,0,Sağlık,Temassız,131.07,95.56,37.2,Samsun,0,1.73,18,0,normal
TXN002440,MUS0132,2024-06-14 02:35:00,Cuma,2,1,Market,Fiziksel Kart,125.41,111.54,12.4,Adana,0,0.76,4,0,normal
TXN000165,MUS0608,2024-03-04 21:31:00,Pazartesi,21,0,Giyim,Online,197.57,176.95,11.7,Amsterdam,1,0.76,6,0,normal
TXN003507,MUS0127,2024-04-15 04:43:00,Pazartesi,4,1,Uluslararası,Fiziksel Kart,523.02,564.51,-7.3,Konya,0,0.47,1,0,normal
TXN003390,MUS0669,2024-09-21 02:50:00,Cumartesi,2,1,Market,Telefon,391.89,505.13,-22.4,Konya,0,0.57,10,0,normal
TXN002776,MUS0275,2024-07-31 09:39:00,Çarşamba,9,0,Restoran,ATM,485.58,523.25,-7.2,Mersin,0,0.81,13,0,normal
TXN004816,MUS0696,2024-09-17 01:11:00,Salı,1,1,Giyim,Temassız,491.32,324.79,51.3,Ankara,0,0.57,6,0,normal
TXN003030,MUS0467,2024-02-24 23:15:00,Cumartesi,23,1,Online Alışveriş,Temassız,747.78,654.42,14.3,Mersin,0,0.13,5,0,normal
TXN001683,MUS0297,2024-09-08 08:17:00,Pazar,8,0,Yakıt,Online,249.61,251.88,-0.9,Mersin,0,0.83,3,0,normal
TXN001284,MUS0290,2024-05-04 10:43:00,Cumartesi,10,0,Elektronik,Fiziksel Kart,617.92,477.03,29.5,Gaziantep,0,0.73,17,0,normal
TXN002212,MUS0606,2024-06-23 16:40:00,Pazar,16,0,Ulaşım,Fiziksel Kart,298.12,297.79,0.1,İzmir,0,0.27,8,0,normal
TXN000119,MUS0774,2024-01-12 14:59:00,Cuma,14,0,Restoran,Temassız,131.45,547.1,-76.0,Gaziantep,0,0.29,0,0,normal
TXN002382,MUS0258,2024-09-16 14:41:00,Pazartesi,14,0,Uluslararası,Online,752.06,560.55,34.2,Antalya,0,0.39,4,0,normal
TXN003677,MUS0761,2024-05-26 21:33:00,Pazar,21,0,Eğlence,Online,1003.18,609.5,64.6,Eskişehir,0,0.9,12,0,normal
TXN002049,MUS0482,2024-03-07 19:50:00,Perşembe,19,0,Uluslararası,Fiziksel Kart,219.71,233.28,-5.8,Kayseri,0,1.1,10,0,normal
TXN003526,MUS0080,2024-03-26 09:47:00,Salı,9,0,Döviz,Fiziksel Kart,204.94,160.47,27.7,Kayseri,0,0.74,10,0,normal
TXN000200,MUS0280,2024-10-20 00:15:00,Pazar,0,1,Uluslararası,Fiziksel Kart,103.23,121.2,-14.8,Ankara,0,0.44,10,0,normal
TXN003617,MUS0138,2024-04-06 04:27:00,Cumartesi,4,1,Restoran,Online,107.55,253.85,-57.6,Antalya,0,0.74,13,0,normal
TXN002627,MUS0538,2024-02-12 03:49:00,Pazartesi,3,1,Giyim,Temassız,268.35,195.13,37.5,Gaziantep,0,0.19,6,0,normal
TXN000321,MUS0723,2024-06-06 02:35:00,Perşembe,2,1,Eğlence,Fiziksel Kart,386.64,614.63,-37.1,Gaziantep,0,1.4,12,0,normal
TXN004194,MUS0625,2024-01-17 08:13:00,Çarşamba,8,0,Uluslararası,ATM,1033.7,494.54,109.0,İzmir,0,1.71,14,0,normal
TXN004097,MUS0475,2024-01-10 04:34:00,Çarşamba,4,1,Online Alışveriş,Fiziksel Kart,324.46,347.41,-6.6,İstanbul,0,1.24,16,0,normal
TXN002054,MUS0492,2024-11-29 04:25:00,Cuma,4,1,Eğlence,Fiziksel Kart,201.38,258.21,-22.0,İstanbul,0,0.49,11,0,normal
TXN002832,MUS0777,2024-06-11 07:09:00,Salı,7,0,Döviz,Temassız,337.55,308.55,9.4,Kayseri,0,1.23,9,0,normal
TXN003960,MUS0080,2024-01-02 14:41:00,Salı,14,0,Elektronik,Temassız,5,160.47,-96.9,Adana,0,0.08,4,0,normal
TXN001310,MUS0431,2024-05-01 00:32:00,Çarşamba,0,1,Uluslararası,Fiziksel Kart,188.35,196.45,-4.1,Konya,0,0.17,3,0,normal
TXN002702,MUS0191,2024-10-11 06:42:00,Cuma,6,0,Restoran,Fiziksel Kart,402.88,297.14,35.6,Londra,1,0.96,14,0,normal
TXN003489,MUS0084,2024-05-05 16:10:00,Pazar,16,0,Döviz,Fiziksel Kart,709.36,788.05,-10.0,Eskişehir,0,1.25,12,0,normal
TXN003656,MUS0603,2024-09-11 13:25:00,Çarşamba,13,0,Yakıt,Telefon,322.19,265.9,21.2,İzmir,0,1.47,24,0,normal
TXN003054,MUS0631,2024-08-26 20:10:00,Pazartesi,2,1,Döviz,Online,8856.42,791.56,1018.9,Adana,0,1.92,74,1,gece_islemi
TXN004545,MUS0251,2024-01-19 09:32:00,Cuma,9,0,Döviz,Fiziksel Kart,312.96,244.71,27.9,Kayseri,0,1.71,13,0,normal
TXN004882,MUS0226,2024-11-16 18:51:00,Cumartesi,18,0,Elektronik,Online,838.51,529.14,58.5,İzmir,0,0.53,15,0,normal
TXN000136,MUS0297,2024-12-21 20:43:00,Cumartesi,20,0,ATM Nakit,Online,402.64,251.88,59.9,Mersin,0,1.23,18,0,normal
TXN003570,MUS0054,2024-11-25 20:55:00,Pazartesi,20,0,Yakıt,Online,95.75,115.25,-16.9,Ankara,0,1.71,20,0,normal
TXN004025,MUS0160,2024-01-03 12:34:00,Çarşamba,12,0,Restoran,Online,65.19,88.83,-26.6,Eskişehir,0,0.02,0,0,normal
TXN003080,MUS0027,2024-01-10 12:11:00,Çarşamba,12,0,Ulaşım,Fiziksel Kart,119.1,182.45,-34.7,İzmir,0,1.97,16,0,normal
TXN002121,MUS0718,2024-09-29 15:02:00,Pazar,15,0,Ulaşım,Online,649.18,710.44,-8.6,İzmir,0,0.07,0,0,normal
TXN004862,MUS0051,2024-10-31 18:57:00,Perşembe,18,0,Yakıt,Fiziksel Kart,733.6,500.39,46.6,Kayseri,0,0.75,3,0,normal
TXN004824,MUS0614,2024-12-13 14:30:00,Cuma,14,0,Ulaşım,Temassız,267.9,225.75,18.7,Adana,0,1.1,9,0,normal
TXN001846,MUS0075,2024-09-26 15:47:00,Perşembe,15,0,Restoran,Temassız,435.63,534.62,-18.5,Amsterdam,1,0.08,0,0,normal
TXN001306,MUS0641,2024-08-11 11:18:00,Pazar,11,0,Eğlence,Online,673.67,716.72,-6.0,Antalya,0,0.96,11,0,normal
TXN002010,MUS0249,2024-04-07 08:49:00,Pazar,8,0,Eğlence,Fiziksel Kart,501.49,394.17,27.2,Kayseri,0,0.37,7,0,normal
TXN000493,MUS0019,2024-03-09 02:55:00,Cumartesi,2,1,Market,Online,1.76,277.67,-99.4,Eskişehir,0,3.27,79,1,kart_test
TXN004581,MUS0733,2024-05-15 21:21:00,Çarşamba,21,0,Eğlence,Fiziksel Kart,607.22,470.73,29.0,İzmir,0,0.26,12,0,normal
TXN002491,MUS0165,2024-09-20 19:35:00,Cuma,19,0,Ulaşım,Fiziksel Kart,267.05,204.55,30.6,Samsun,0,1.69,26,0,normal
TXN002429,MUS0733,2024-12-14 19:28:00,Cumartesi,19,0,Giyim,Telefon,230.84,470.73,-51.0,İzmir,0,0.38,10,0,normal
TXN004704,MUS0405,2024-07-04 06:04:00,Perşembe,6,0,Uluslararası,Temassız,23.95,97.42,-75.4,İzmir,0,0.66,16,0,normal
TXN003769,MUS0337,2024-04-18 16:52:00,Perşembe,16,0,Restoran,Fiziksel Kart,14.86,265.52,-94.4,Bursa,0,0.87,11,0,normal
TXN003007,MUS0367,2024-06-28 13:13:00,Cuma,13,0,ATM Nakit,Online,706.51,738.16,-4.3,Bursa,0,0.22,10,0,normal
TXN003402,MUS0586,2024-12-01 14:11:00,Pazar,14,0,ATM Nakit,ATM,524.57,570.39,-8.0,Antalya,0,0.15,10,0,normal
TXN004919,MUS0481,2024-10-03 02:43:00,Perşembe,3,1,Online Alışveriş,Online,3528.26,732.79,381.5,Gaziantep,0,5.15,83,1,gece_islemi
TXN000331,MUS0437,2024-10-01 01:24:00,Salı,1,1,Market,Online,383.69,605.89,-36.7,Ankara,0,0.63,9,0,normal
TXN000327,MUS0715,2024-09-29 20:57:00,Pazar,20,0,Uluslararası,Online,849.18,725.26,17.1,İstanbul,0,0.91,6,0,normal
TXN001025,MUS0617,2024-06-10 17:49:00,Pazartesi,17,0,ATM Nakit,Fiziksel Kart,722.22,660.0,9.4,Antalya,0,0.85,14,0,normal
TXN000446,MUS0667,2024-11-24 00:29:00,Pazar,0,1,Uluslararası,Fiziksel Kart,842.05,707.84,19.0,Eskişehir,0,1.33,20,0,normal
TXN001712,MUS0734,2024-10-01 15:39:00,Salı,15,0,Uluslararası,Temassız,306.87,204.5,50.1,Eskişehir,0,0.46,8,0,normal
TXN004139,MUS0545,2024-01-09 06:54:00,Salı,6,0,Online Alışveriş,Telefon,804.62,680.39,18.3,Ankara,0,0.33,12,0,normal
TXN001034,MUS0535,2024-06-28 10:06:00,Cuma,10,0,Uluslararası,Fiziksel Kart,756.56,696.24,8.7,Eskişehir,0,1.99,22,0,normal
TXN002091,MUS0120,2024-07-28 09:45:00,Pazar,9,0,ATM Nakit,Fiziksel Kart,130.21,144.37,-9.8,Gaziantep,0,0.22,0,0,normal
TXN002943,MUS0599,2024-05-26 16:56:00,Pazar,16,0,Ulaşım,Fiziksel Kart,180.57,166.87,8.2,İzmir,0,1.54,19,0,normal
TXN002025,MUS0221,2024-06-25 14:30:00,Salı,14,0,Döviz,Fiziksel Kart,389.37,214.37,81.6,Samsun,0,1.74,18,0,normal
TXN001072,MUS0652,2024-05-20 23:03:00,Pazartesi,23,1,Giyim,Online,235.25,255.88,-8.1,Kayseri,0,0.07,9,0,normal
TXN002017,MUS0135,2024-03-07 04:52:00,Perşembe,4,1,Döviz,Fiziksel Kart,788.32,610.35,29.2,Bursa,0,0.43,7,0,normal
TXN004586,MUS0314,2024-01-20 06:54:00,Cumartesi,6,0,Restoran,Fiziksel Kart,575.46,521.97,10.2,Konya,0,0.89,10,0,normal
TXN004328,MUS0159,2024-08-18 20:00:00,Pazar,20,0,Market,Online,512.09,345.26,48.3,İstanbul,0,0.64,9,0,normal
TXN001193,MUS0044,2024-09-03 08:22:00,Salı,8,0,Yakıt,Fiziksel Kart,161.57,167.48,-3.5,Moskova,1,0.27,0,0,normal
TXN001530,MUS0590,2024-09-10 10:30:00,Salı,10,0,Eğlence,Fiziksel Kart,370.54,789.02,-53.0,Konya,0,0.02,0,0,normal
TXN004529,MUS0265,2024-07-19 19:52:00,Cuma,19,0,Sağlık,Fiziksel Kart,180.41,260.92,-30.9,Ankara,0,0.14,3,0,normal
TXN003369,MUS0307,2024-12-16 07:43:00,Pazartesi,7,0,Döviz,Temassız,635.83,556.55,14.2,Antalya,0,0.35,9,0,normal
TXN003918,MUS0242,2024-02-26 09:28:00,Pazartesi,9,0,Restoran,Online,98.07,120.25,-18.4,İstanbul,0,0.46,0,0,normal
TXN002525,MUS0013,2024-02-25 15:11:00,Pazar,15,0,Eğlence,Temassız,149.34,408.66,-63.5,Samsun,0,1.13,19,0,normal
TXN001867,MUS0591,2024-04-10 22:34:00,Çarşamba,22,0,Elektronik,ATM,1285.03,687.49,86.9,Eskişehir,0,0.34,9,0,normal
TXN000828,MUS0328,2024-01-03 14:07:00,Çarşamba,14,0,Eğlence,Fiziksel Kart,172.96,562.24,-69.2,İstanbul,0,0.75,3,0,normal
TXN002407,MUS0485,2024-06-20 16:26:00,Perşembe,16,0,Restoran,Fiziksel Kart,89.91,108.19,-16.9,Mersin,0,1.09,12,0,normal
TXN002978,MUS0756,2024-09-14 18:03:00,Cumartesi,18,0,Restoran,Temassız,121.47,149.1,-18.5,Eskişehir,0,0.08,0,0,normal
TXN003241,MUS0127,2024-04-23 19:19:00,Salı,19,0,Online Alışveriş,Temassız,483.45,564.51,-14.4,Kayseri,0,0.32,7,0,normal
TXN000746,MUS0082,2024-06-27 22:44:00,Perşembe,22,0,Market,Online,219.29,257.31,-14.8,Adana,0,0.62,12,0,normal
TXN000648,MUS0430,2024-06-01 04:13:00,Cumartesi,4,1,Elektronik,Temassız,319.67,781.17,-59.1,Adana,0,0.36,4,0,normal
TXN004309,MUS0388,2024-01-20 17:14:00,Cumartesi,17,0,Yakıt,Fiziksel Kart,356.19,693.28,-48.6,Gaziantep,0,1.21,16,0,normal
TXN000601,MUS0240,2024-07-28 14:38:00,Pazar,14,0,Elektronik,Online,626.87,741.98,-15.5,Samsun,0,0.07,0,0,normal
TXN003498,MUS0778,2024-10-21 05:57:00,Pazartesi,5,1,Restoran,Online,111.0,164.22,-32.4,Kayseri,0,1.03,10,0,normal
TXN001599,MUS0120,2024-10-28 11:53:00,Pazartesi,11,0,Sağlık,Online,232.24,144.37,60.9,Londra,1,0.58,3,0,normal
TXN004946,MUS0493,2024-02-02 08:35:00,Cuma,8,0,Restoran,ATM,164.6,187.36,-12.1,Bursa,0,1.32,23,0,normal
TXN004410,MUS0432,2024-12-28 20:31:00,Cumartesi,20,0,Yakıt,Fiziksel Kart,861.23,514.4,67.4,Konya,0,0.91,10,0,normal
TXN001617,MUS0077,2024-03-04 04:04:00,Pazartesi,4,1,Ulaşım,Online,746.93,627.95,18.9,Samsun,0,1.77,27,0,normal
TXN000345,MUS0577,2024-07-12 09:27:00,Cuma,9,0,Online Alışveriş,Fiziksel Kart,724.06,181.02,300.0,Eskişehir,0,2.78,69,1,farkli_sehir
TXN000499,MUS0155,2024-09-01 15:02:00,Pazar,15,0,Eğlence,Fiziksel Kart,212.61,167.07,27.3,Kayseri,0,1.31,21,0,normal
TXN000090,MUS0496,2024-02-18 00:14:00,Pazar,0,1,Sağlık,Fiziksel Kart,321.52,387.8,-17.1,Ankara,0,0.8,14,0,normal
TXN004050,MUS0253,2024-02-01 04:58:00,Perşembe,4,1,Yakıt,ATM,556.76,771.17,-27.8,Mersin,0,0.52,15,0,normal
TXN004924,MUS0600,2024-09-11 08:52:00,Çarşamba,8,0,Elektronik,Temassız,319.23,430.97,-25.9,İzmir,0,0.69,13,0,normal
TXN002324,MUS0420,2024-11-26 20:44:00,Salı,20,0,Sağlık,Fiziksel Kart,407.41,462.48,-11.9,Antalya,0,1.14,14,0,normal
TXN000748,MUS0140,2024-01-12 04:40:00,Cuma,4,1,Online Alışveriş,ATM,271.25,371.03,-26.9,Moskova,1,1.35,12,0,normal
TXN001009,MUS0662,2024-05-28 01:53:00,Salı,1,1,Restoran,ATM,151.6,348.13,-56.5,Samsun,0,1.03,16,0,normal
TXN002896,MUS0176,2024-08-26 09:02:00,Pazartesi,9,0,Eğlence,Online,175.55,143.28,22.5,Mersin,0,0.98,15,0,normal
TXN001056,MUS0449,2024-09-14 05:38:00,Cumartesi,5,1,Döviz,Online,459.26,431.62,6.4,Kayseri,0,0.15,0,0,normal
TXN002007,MUS0483,2024-10-06 17:24:00,Pazar,17,0,Online Alışveriş,Fiziksel Kart,331.7,771.64,-57.0,Kayseri,0,1.01,16,0,normal
TXN001596,MUS0487,2024-11-22 14:57:00,Cuma,14,0,Ulaşım,Telefon,326.76,426.85,-23.4,Gaziantep,0,0.79,3,0,normal
TXN000195,MUS0055,2024-07-25 10:16:00,Perşembe,10,0,Giyim,Fiziksel Kart,640.75,741.95,-13.6,Kayseri,0,0.71,7,0,normal
TXN003523,MUS0056,2024-05-13 01:15:00,Pazartesi,1,1,Restoran,Fiziksel Kart,379.36,433.94,-12.6,Adana,0,0.51,14,0,normal
TXN003310,MUS0474,2024-06-14 01:48:00,Cuma,1,1,Restoran,Temassız,589.31,555.37,6.1,Ankara,0,1.04,13,0,normal
TXN004278,MUS0760,2024-11-17 09:41:00,Pazar,9,0,Market,Temassız,377.04,401.62,-6.1,Mersin,0,1.19,8,0,normal
TXN003376,MUS0438,2024-05-26 12:31:00,Pazar,12,0,Eğlence,Fiziksel Kart,113.72,107.62,5.7,Londra,1,0.76,16,0,normal
TXN003657,MUS0770,2024-03-09 18:08:00,Cumartesi,18,0,Restoran,Online,1038.12,783.88,32.4,İstanbul,0,1.55,22,0,normal
TXN000589,MUS0167,2024-04-12 08:12:00,Cuma,8,0,Yakıt,Online,112.66,200.91,-43.9,Ankara,0,0.58,13,0,normal
TXN002941,MUS0360,2024-01-09 12:47:00,Salı,12,0,Döviz,Temassız,202.94,227.32,-10.7,Konya,0,0.54,4,0,normal
TXN004949,MUS0357,2024-03-16 04:40:00,Cumartesi,4,1,Sağlık,Fiziksel Kart,550.66,381.21,44.5,Gaziantep,0,0.4,12,0,normal
TXN001394,MUS0583,2024-08-07 21:24:00,Çarşamba,21,0,Online Alışveriş,Fiziksel Kart,874.49,682.61,28.1,Samsun,0,1.31,13,0,normal
TXN003019,MUS0728,2024-10-27 10:03:00,Pazar,10,0,Yakıt,Online,899.46,765.8,17.5,Adana,0,0.39,4,0,normal
TXN002180,MUS0561,2024-08-15 00:00:00,Perşembe,0,1,Online Alışveriş,Fiziksel Kart,682.57,741.01,-7.9,Gaziantep,0,0.33,3,0,normal
TXN002946,MUS0741,2024-06-10 11:39:00,Pazartesi,11,0,ATM Nakit,Temassız,135.88,160.9,-15.6,Eskişehir,0,1.07,14,0,normal
TXN004913,MUS0660,2024-01-10 05:42:00,Çarşamba,5,1,ATM Nakit,Fiziksel Kart,300.78,352.16,-14.6,Kayseri,0,0.63,14,0,normal
TXN001360,MUS0645,2024-02-11 17:07:00,Pazar,17,0,Eğlence,Fiziksel Kart,72.89,131.67,-44.6,Bursa,0,1.14,9,0,normal
TXN003893,MUS0788,2024-08-07 19:37:00,Çarşamba,19,0,Online Alışveriş,Fiziksel Kart,136.81,140.14,-2.4,Kayseri,0,1.33,22,0,normal
TXN004182,MUS0331,2024-12-27 15:49:00,Cuma,15,0,Giyim,Temassız,480.24,578.69,-17.0,Konya,0,0.6,15,0,normal
TXN002769,MUS0357,2024-11-29 15:38:00,Cuma,15,0,Sağlık,Temassız,211.18,381.21,-44.6,Gaziantep,0,0.11,0,0,normal
TXN003670,MUS0103,2024-05-18 21:57:00,Cumartesi,21,0,Döviz,Fiziksel Kart,83.82,210.47,-60.2,Konya,0,0.47,0,0,normal
TXN004185,MUS0144,2024-12-17 14:11:00,Salı,14,0,Sağlık,Online,223.38,300.05,-25.6,Kayseri,0,1.4,13,0,normal
TXN003818,MUS0438,2024-06-04 14:52:00,Salı,14,0,ATM Nakit,Temassız,120.12,107.62,11.6,Gaziantep,0,1.78,19,0,normal
TXN000222,MUS0518,2024-07-28 20:26:00,Pazar,20,0,Ulaşım,Temassız,493.79,359.24,37.5,Dubai,1,0.17,9,0,normal
TXN003748,MUS0391,2024-10-13 11:06:00,Pazar,11,0,Sağlık,Online,853.38,543.98,56.9,Mersin,0,0.99,8,0,normal
TXN000656,MUS0546,2024-02-21 06:27:00,Çarşamba,6,0,Elektronik,Fiziksel Kart,1738.84,150.13,1058.2,Samsun,0,4.41,78,1,yuksek_tutar
TXN002508,MUS0319,2024-08-19 06:26:00,Pazartesi,6,0,Döviz,Online,581.14,404.81,43.6,Antalya,0,0.92,8,0,normal
TXN000296,MUS0249,2024-04-08 05:36:00,Pazartesi,5,1,Restoran,ATM,131.21,394.17,-66.7,Kayseri,0,1.15,6,0,normal
TXN004393,MUS0413,2024-06-26 23:54:00,Çarşamba,23,1,Restoran,Fiziksel Kart,692.32,548.75,26.2,Konya,0,1.36,12,0,normal
TXN000695,MUS0078,2024-08-31 18:49:00,Cumartesi,18,0,Giyim,Fiziksel Kart,540.54,756.87,-28.6,Ankara,0,0.35,0,0,normal
TXN002258,MUS0599,2024-04-10 18:44:00,Çarşamba,18,0,Yakıt,Fiziksel Kart,212.77,166.87,27.5,İzmir,0,0.87,13,0,normal
TXN004522,MUS0689,2024-06-06 19:55:00,Perşembe,19,0,Uluslararası,Online,281.78,469.79,-40.0,Mersin,0,0.56,2,0,normal
TXN001645,MUS0194,2024-04-14 18:52:00,Pazar,18,0,Online Alışveriş,ATM,151.45,185.12,-18.2,İzmir,0,0.21,0,0,normal
TXN001556,MUS0625,2024-05-13 18:14:00,Pazartesi,18,0,Döviz,Fiziksel Kart,901.23,494.54,82.2,İzmir,0,0.32,10,0,normal
TXN004046,MUS0666,2024-12-11 01:48:00,Çarşamba,1,1,Giyim,Fiziksel Kart,638.84,520.88,22.6,Gaziantep,0,1.42,16,0,normal
TXN004572,MUS0595,2024-11-15 18:16:00,Cuma,18,0,Eğlence,Online,432.54,531.24,-18.6,Bursa,0,0.09,7,0,normal
TXN002441,MUS0632,2024-04-22 00:44:00,Pazartesi,0,1,Online Alışveriş,Temassız,179.81,133.92,34.3,Gaziantep,0,0.55,9,0,normal
TXN000641,MUS0075,2024-04-06 00:02:00,Cumartesi,0,1,ATM Nakit,Fiziksel Kart,621.07,534.62,16.2,İzmir,0,0.25,2,0,normal
TXN000224,MUS0781,2024-12-14 00:11:00,Cumartesi,0,1,Uluslararası,Fiziksel Kart,592.97,684.21,-13.3,Gaziantep,0,0.15,1,0,normal
TXN004595,MUS0499,2024-02-11 00:11:00,Pazar,0,1,ATM Nakit,Fiziksel Kart,512.15,563.96,-9.2,Kayseri,0,1.56,18,0,normal
TXN002029,MUS0236,2024-07-09 14:58:00,Salı,14,0,Market,Temassız,511.73,431.82,18.5,Antalya,0,1.23,16,0,normal
TXN004922,MUS0089,2024-07-23 17:28:00,Salı,17,0,Yakıt,Temassız,609.33,415.85,46.5,Mersin,0,0.01,2,0,normal
TXN002990,MUS0048,2024-06-12 07:17:00,Çarşamba,7,0,Uluslararası,Online,528.09,484.46,9.0,Eskişehir,0,0.29,0,0,normal
TXN002516,MUS0487,2024-03-16 01:14:00,Cumartesi,1,1,Sağlık,Online,500.17,426.85,17.2,Gaziantep,0,0.56,5,0,normal
TXN001568,MUS0581,2024-06-14 04:51:00,Cuma,4,1,Sağlık,Fiziksel Kart,811.18,492.76,64.6,Samsun,0,0.28,0,0,normal
TXN001537,MUS0455,2024-12-30 12:36:00,Pazartesi,12,0,Sağlık,Online,188.16,219.82,-14.4,İstanbul,0,2.87,23,0,normal
TXN002115,MUS0125,2024-02-26 15:31:00,Pazartesi,15,0,Giyim,Fiziksel Kart,259.4,183.8,41.1,İstanbul,0,1.96,23,0,normal
TXN000145,MUS0615,2024-06-02 11:12:00,Pazar,11,0,Döviz,Online,376.45,752.55,-50.0,Bursa,0,0.48,6,0,normal
TXN002142,MUS0716,2024-04-24 17:01:00,Çarşamba,17,0,Uluslararası,Fiziksel Kart,1060.33,676.28,56.8,Bursa,0,0.58,0,0,normal
TXN001704,MUS0347,2024-06-12 18:56:00,Çarşamba,18,0,Döviz,Fiziksel Kart,3626.17,350.9,933.4,New York,1,2.8,79,1,yurtdisi_anomali
TXN000478,MUS0406,2024-04-04 05:43:00,Perşembe,5,1,Döviz,Fiziksel Kart,2431.7,755.25,222.0,Berlin,1,6.28,88,1,yurtdisi_anomali
TXN003381,MUS0287,2024-08-21 20:16:00,Çarşamba,20,0,Elektronik,Fiziksel Kart,230.59,489.86,-52.9,Ankara,0,0.4,6,0,normal
TXN001220,MUS0223,2024-04-07 13:58:00,Pazar,13,0,Elektronik,Online,7660.26,317.03,2316.3,Eskişehir,0,6.12,93,1,yuksek_tutar
TXN001269,MUS0043,2024-04-22 15:52:00,Pazartesi,15,0,ATM Nakit,Temassız,544.52,522.25,4.3,İstanbul,0,1.74,24,0,normal
TXN000148,MUS0596,2024-09-21 22:50:00,Cumartesi,22,0,Online Alışveriş,Temassız,76.33,217.2,-64.9,İzmir,0,0.3,6,0,normal
TXN001403,MUS0789,2024-10-13 02:42:00,Pazar,2,1,Uluslararası,Online,329.36,389.19,-15.4,Bursa,0,0.36,13,0,normal
TXN000171,MUS0133,2024-09-03 12:43:00,Salı,12,0,Ulaşım,Fiziksel Kart,370.14,259.77,42.5,Gaziantep,0,0.4,13,0,normal
TXN000597,MUS0516,2024-12-20 00:34:00,Cuma,0,1,Giyim,Fiziksel Kart,817.23,610.16,33.9,Ankara,0,0.29,8,0,normal
TXN003471,MUS0110,2024-07-07 07:27:00,Pazar,7,0,Ulaşım,Fiziksel Kart,533.48,567.95,-6.1,Kayseri,0,0.29,4,0,normal
TXN004095,MUS0650,2024-09-10 07:21:00,Salı,7,0,Eğlence,Fiziksel Kart,724.28,747.22,-3.1,İstanbul,0,0.06,4,0,normal
TXN001797,MUS0775,2024-12-14 13:42:00,Cumartesi,13,0,Yakıt,Fiziksel Kart,438.44,399.2,9.8,İzmir,0,1.06,18,0,normal
TXN003106,MUS0634,2024-04-07 20:49:00,Pazar,20,0,Uluslararası,Fiziksel Kart,12594.31,725.38,1636.2,Samsun,0,6.31,93,1,yuksek_tutar
TXN000508,MUS0013,2024-02-09 05:53:00,Cuma,5,1,Elektronik,Fiziksel Kart,501.49,408.66,22.7,Samsun,0,0.21,11,0,normal
TXN000497,MUS0738,2024-02-12 04:08:00,Pazartesi,4,1,Market,Fiziksel Kart,271.47,458.21,-40.8,Gaziantep,0,0.9,19,0,normal
TXN002678,MUS0767,2024-11-28 11:05:00,Perşembe,11,0,ATM Nakit,Fiziksel Kart,550.24,457.0,20.4,Kayseri,0,1.09,11,0,normal
TXN000257,MUS0581,2024-09-23 04:55:00,Pazartesi,4,1,Restoran,Fiziksel Kart,701.08,492.76,42.3,Samsun,0,0.66,16,0,normal
TXN004026,MUS0572,2024-09-12 12:35:00,Perşembe,12,0,Uluslararası,ATM,639.65,422.44,51.4,Antalya,0,0.29,3,0,normal
TXN004901,MUS0051,2024-05-11 03:40:00,Cumartesi,3,1,Yakıt,ATM,958.3,500.39,91.5,Kayseri,0,1.06,16,0,normal
TXN002887,MUS0580,2024-02-11 02:28:00,Pazar,2,1,Yakıt,Temassız,133.95,209.85,-36.2,İstanbul,0,0.43,9,0,normal
TXN001826,MUS0353,2024-11-27 11:51:00,Çarşamba,11,0,ATM Nakit,Fiziksel Kart,469.67,304.24,54.4,Amsterdam,1,0.66,9,0,normal
TXN003547,MUS0742,2024-06-22 14:49:00,Cumartesi,14,0,Market,Temassız,574.46,784.53,-26.8,Samsun,0,0.03,0,0,normal
TXN000609,MUS0490,2024-08-01 14:14:00,Perşembe,14,0,Uluslararası,Online,1298.72,701.07,85.2,Bursa,0,0.05,3,0,normal
TXN000586,MUS0722,2024-04-06 21:32:00,Cumartesi,21,0,Elektronik,ATM,525.06,664.8,-21.0,Eskişehir,0,0.63,5,0,normal
TXN001541,MUS0230,2024-11-27 10:53:00,Çarşamba,10,0,Yakıt,Online,40.13,283.23,-85.8,Gaziantep,0,0.64,10,0,normal
TXN003494,MUS0777,2024-10-17 07:35:00,Perşembe,7,0,ATM Nakit,ATM,328.28,308.55,6.4,Kayseri,0,0.64,8,0,normal
TXN002517,MUS0457,2024-03-26 22:21:00,Salı,22,0,Eğlence,Fiziksel Kart,302.59,488.61,-38.1,İstanbul,0,1.14,8,0,normal
